duration,protocol_type,service,flag,src_bytes,dst_bytes,count,serror_rate,rerror_rate,class
0,tcp,private,S0,0,0,19,1,0,anomaly
0,tcp,smtp,SF,1713,328,1,0,0,normal
0,tcp,ftp_data,S0,0,0,23,1,0,anomaly
0,tcp,exec,S0,0,0,30,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,510,0,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,ftp_data,SF,641,0,2,0,0,normal
0,tcp,http,SF,250,1774,1,0,0,normal
0,tcp,imap4,S0,0,0,287,1,0,anomaly
0,tcp,systat,S0,0,0,234,1,0,anomaly
0,tcp,http,SF,306,1147,2,0,0,normal
1,tcp,smtp,SF,1095,282,1,0,0,normal
0,tcp,daytime,S0,0,0,269,1,0,anomaly
0,icmp,ecr_i,SF,520,0,439,0,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,229,2658,3,0,0,normal
0,tcp,private,S0,0,0,89,1,0,anomaly
0,tcp,http,SF,290,2747,2,0,0,normal
0,tcp,smtp,SF,903,328,1,0,0,normal
0,tcp,http,SF,293,491,34,0,0,normal
0,tcp,private,S0,0,0,102,0.98,0,anomaly
0,tcp,efs,S0,0,0,147,1,0,anomaly
0,tcp,private,S0,0,0,261,1,0,anomaly
0,udp,domain_u,SF,45,138,75,0,0,normal
0,tcp,private,S0,0,0,101,1,0,anomaly
0,tcp,http,SF,342,5421,24,0,0,normal
0,tcp,private,S0,0,0,196,1,0,anomaly
0,tcp,http,SF,223,1425,21,0,0,normal
0,tcp,http,SF,291,1758,8,0,0,normal
0,tcp,finger,SF,7,491,1,0,0,normal
0,tcp,ftp_data,SF,1766,0,1,0,0,normal
0,tcp,http,SF,410,10161,23,0,0,normal
12,tcp,ftp_data,SF,7045,0,2,0,0,anomaly
1990,udp,other,SF,147,105,2,0,0,normal
0,tcp,http,SF,280,942,5,0,0,normal
0,tcp,http,SF,221,1425,2,0,0,normal
0,tcp,http,SF,190,170,2,0,0,normal
0,tcp,courier,S0,0,0,145,1,0,anomaly
0,icmp,urp_i,SF,181,0,5,0,0,normal
0,tcp,http,SF,320,3845,2,0,0,normal
0,tcp,http,SF,294,16918,1,0,0,normal
191,tcp,telnet,SF,241,1888,1,0,0,normal
0,tcp,private,S0,0,0,236,1,0,anomaly
0,tcp,smtp,SF,1038,332,1,0,0,normal
0,tcp,http_443,S0,0,0,103,1,0,anomaly
0,tcp,private,S0,0,0,66,1,0,anomaly
0,tcp,http,SF,302,1408,19,0,0,normal
0,tcp,supdup,S0,0,0,299,1,0,anomaly
0,tcp,ftp_data,SF,641,0,2,0,0,normal
0,udp,private,SF,105,105,10,0,0,normal
0,tcp,IRC,S1,259,1213,1,1,0,normal
0,tcp,kshell,S0,0,0,136,1,0,anomaly
0,tcp,gopher,REJ,0,0,510,0.13,0.87,anomaly
0,udp,domain_u,SF,43,126,15,0,0,normal
0,tcp,http,SF,204,525,3,0,0,normal
0,tcp,X11,REJ,0,0,2,0,0.5,normal
0,tcp,ctf,S0,0,0,250,1,0,anomaly
0,tcp,http,SF,213,1615,4,0,0,normal
0,tcp,http,SF,329,984,39,0,0,normal
0,tcp,private,S0,0,0,118,1,0,anomaly
0,tcp,private,S0,0,0,142,1,0,anomaly
0,tcp,ftp_data,SF,252,0,2,0,0,normal
0,tcp,http,SF,326,332,3,0,0,normal
0,udp,domain_u,SF,42,132,80,0,0,normal
0,tcp,systat,S0,0,0,268,1,0,anomaly
0,tcp,http,SF,232,64983,1,0,0,normal
0,tcp,discard,S0,0,0,236,1,0,anomaly
0,tcp,smtp,SF,670,334,2,0,0,normal
0,tcp,smtp,S0,0,0,2,0.5,0,normal
0,tcp,ftp_data,SF,9178,0,20,0,0,normal
3,tcp,private,REJ,0,0,235,0.04,0.94,anomaly
0,tcp,nnsp,S0,0,0,128,1,0,anomaly
0,tcp,private,S0,0,0,124,1,0,anomaly
0,tcp,time,SF,0,4,1,0,0,normal
0,tcp,imap4,REJ,0,0,244,0,1,anomaly
0,tcp,vmnet,REJ,0,0,164,0,1,anomaly
0,tcp,http,SF,298,356,26,0,0,normal
0,udp,private,SF,1,0,15,0,0,anomaly
0,tcp,uucp,S0,0,0,138,1,0,anomaly
0,tcp,gopher,REJ,0,0,137,0,1,anomaly
4,tcp,smtp,SF,878,332,1,0,0,normal
0,tcp,http,SF,236,256,1,0,0,normal
0,tcp,private,REJ,0,0,2,0,1,anomaly
0,tcp,http,SF,239,8134,3,0,0,normal
620,udp,other,SF,147,105,4,0,0,normal
0,icmp,eco_i,SF,18,0,1,0,0,anomaly
0,tcp,ftp_data,SF,439,0,2,0,0,normal
0,tcp,gopher,S0,0,0,275,1,0,anomaly
0,tcp,ftp_data,SF,334,0,1,0,0,anomaly
0,tcp,http,SF,299,1719,18,0,0,normal
0,tcp,http,SF,253,1487,3,0,0,normal
0,tcp,private,SH,0,0,1,1,0,anomaly
0,tcp,http,SF,290,2448,10,0,0,normal
0,tcp,http,SF,309,12712,32,0,0,normal
0,tcp,ftp_data,SF,9,0,2,0,0,normal
0,tcp,other,REJ,0,0,375,0.09,0.9,anomaly
1,udp,private,SF,105,147,2,0,0,normal
0,tcp,bgp,S0,0,0,221,1,0,anomaly
0,tcp,http,SF,54540,8314,5,0,0,anomaly
0,tcp,http,SF,188,1274,12,0,0,normal
0,tcp,private,S0,0,0,93,1,0,anomaly
0,tcp,http,SF,289,16978,7,0,0,normal
0,tcp,smtp,SF,3530,329,1,0,0,normal
0,tcp,nnsp,S0,0,0,124,1,0,anomaly
0,tcp,ftp_data,SF,740,0,2,0,0,normal
0,udp,domain_u,SF,33,33,2,0,0,normal
0,tcp,netbios_dgm,REJ,0,0,241,0,1,anomaly
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,ftp_data,SF,4539,0,20,0,0,normal
0,tcp,private,S0,0,0,206,1,0,anomaly
0,tcp,http,S1,217,35040,1,1,0,normal
0,tcp,http,SF,306,560,11,0,0,normal
0,tcp,private,REJ,0,0,236,0,1,anomaly
0,tcp,http,SF,211,1357,16,0,0,normal
24,tcp,ftp,SF,232,769,1,0,0,normal
0,tcp,http,SF,235,747,19,0,0,normal
0,udp,private,SF,28,0,18,0,0,anomaly
0,tcp,http,SF,319,4309,5,0,0,normal
0,tcp,http,SF,224,3707,3,0,0,normal
0,tcp,ftp_data,SF,259,0,2,0,0,normal
0,tcp,auth,S0,0,0,199,1,0,anomaly
0,tcp,http,SF,228,1530,3,0,0,normal
0,udp,domain_u,SF,44,133,89,0,0,normal
0,tcp,private,S0,0,0,203,1,0,anomaly
0,tcp,supdup,S0,0,0,230,1,0,anomaly
0,tcp,http,SF,307,3222,2,0,0,normal
0,tcp,private,S0,0,0,261,1,0,anomaly
0,tcp,http,SF,160,4437,7,0,0,normal
0,tcp,time,RSTO,0,0,285,0,1,anomaly
0,tcp,ftp_data,SF,192,0,2,0,0,normal
0,tcp,http,SF,227,424,18,0,0,normal
0,tcp,smtp,S0,0,0,2,0.5,0,normal
0,udp,domain_u,SF,42,42,5,0,0,normal
0,tcp,private,S0,0,0,291,1,0,anomaly
0,tcp,private,S0,0,0,121,1,0,anomaly
0,icmp,ecr_i,SF,520,0,83,0,0,anomaly
0,tcp,time,S0,0,0,124,1,0,anomaly
0,udp,ntp_u,SF,48,48,1,0,0,normal
0,tcp,http,SF,225,1415,7,0,0,normal
0,tcp,http,SF,54540,8314,3,0,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,udp,domain_u,SF,44,44,225,0,0,normal
0,tcp,private,S0,0,0,1,1,0,anomaly
0,tcp,private,S0,0,0,149,1,0,anomaly
0,tcp,other,REJ,0,0,435,0.08,0.91,anomaly
0,tcp,http,SF,249,746,4,0,0,normal
0,tcp,http,SF,285,261,14,0,0,normal
0,udp,domain_u,SF,45,88,202,0,0,normal
0,tcp,netbios_dgm,S0,0,0,195,1,0,anomaly
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,http,SF,218,4767,4,0,0,normal
0,tcp,private,REJ,0,0,111,0,1,anomaly
0,tcp,vmnet,S0,0,0,230,1,0,anomaly
0,udp,domain_u,SF,44,130,186,0,0,normal
0,tcp,http,SF,54540,8314,4,0,0,anomaly
0,tcp,private,S0,0,0,295,1,0,anomaly
0,tcp,ftp_data,SF,8737,0,15,0,0,normal
0,tcp,http,SF,284,170,1,0,0,normal
0,tcp,private,S0,0,0,64,1,0,anomaly
0,tcp,private,REJ,0,0,138,0,1,anomaly
0,tcp,http,SF,196,765,4,0,0,normal
0,tcp,http,SF,312,2251,24,0,0,normal
0,tcp,http,SF,279,10726,11,0,0,normal
0,tcp,http,SF,347,3718,26,0,0,normal
0,tcp,whois,S0,0,0,214,1,0,anomaly
0,tcp,ldap,S0,0,0,131,1,0,anomaly
0,tcp,http,SF,329,12471,9,0,0,normal
0,tcp,http,SF,233,546,25,0,0,normal
0,udp,domain_u,SF,33,88,2,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
11,udp,private,SF,105,146,2,0,0,normal
0,udp,private,SF,105,147,1,0,0,normal
0,tcp,csnet_ns,REJ,0,0,225,0,1,anomaly
0,tcp,ftp_data,SF,501760,0,2,0,0,normal
1,tcp,private,RSTOS0,0,0,212,0.64,0.36,anomaly
0,tcp,netstat,S0,0,0,105,1,0,anomaly
299,tcp,telnet,SF,112,847,1,0,0,anomaly
0,tcp,http,SF,54540,8314,4,0,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,exec,S0,0,0,140,1,0,anomaly
0,tcp,private,S0,0,0,133,1,0,anomaly
0,udp,domain_u,SF,46,130,42,0,0,normal
0,tcp,http,SF,221,511,19,0,0,normal
4,tcp,ftp_data,SF,832,0,1,0,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,domain,SF,48,244,5,0,0,normal
0,udp,private,SF,1,0,73,0,0,anomaly
0,tcp,finger,SF,6,139,1,0,0,normal
0,tcp,private,S0,0,0,150,1,0,anomaly
0,tcp,http,SF,269,8921,1,0,0,normal
0,tcp,http,SF,192,248,13,0,0,normal
0,tcp,http,SF,220,184,1,0,0,normal
1,tcp,smtp,SF,3057,343,1,0,0,normal
0,tcp,private,S0,0,0,110,1,0,anomaly
0,tcp,vmnet,S0,0,0,274,1,0,anomaly
0,tcp,ftp_data,SF,383,0,2,0,0,normal
0,icmp,ecr_i,SF,520,0,378,0,0,anomaly
0,tcp,http,SF,297,2635,3,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,udp,private,SF,28,0,23,0,0,anomaly
0,tcp,ftp_data,SF,567,0,1,0,0,normal
0,tcp,http,SF,337,942,14,0,0,normal
0,tcp,private,S0,0,0,95,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,S0,0,0,2,0.5,0,normal
0,tcp,http,SF,300,321,8,0,0,normal
0,tcp,http,SF,308,5975,1,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,smtp,S0,0,0,8,1,0,anomaly
0,tcp,smtp,SF,1286,327,1,0,0,normal
0,tcp,private,S0,0,0,252,1,0,anomaly
0,tcp,http,SF,226,2663,3,0,0,normal
0,tcp,http,SF,191,511,10,0,0,normal
0,tcp,ldap,REJ,0,0,101,0,1,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,http,SF,300,561,14,0,0,normal
0,tcp,ctf,S0,0,0,259,1,0,anomaly
0,icmp,urp_i,SF,182,0,2,0,0,normal
0,tcp,http,SF,190,1490,3,0,0,normal
0,tcp,vmnet,S0,0,0,238,1,0,anomaly
0,tcp,http,SF,326,2510,6,0,0,normal
0,tcp,http,SF,231,421,2,0,0,normal
0,tcp,imap4,S0,0,0,228,1,0,anomaly
0,tcp,daytime,S0,0,0,168,1,0,anomaly
2,tcp,smtp,SF,2091,333,3,0.33,0,normal
0,tcp,http,SF,230,774,24,0,0,normal
0,tcp,netbios_dgm,S0,0,0,81,1,0,anomaly
3,tcp,smtp,SF,204766,329,1,0,0,normal
0,icmp,eco_i,SF,18,0,1,0,0,anomaly
0,tcp,smtp,SF,1611,331,1,0,0,normal
0,tcp,http,SF,187,6402,2,0,0,normal
0,tcp,uucp,RSTO,0,0,101,0,1,anomaly
0,tcp,other,REJ,0,0,511,0.11,0.89,anomaly
0,tcp,http,SF,319,1713,13,0,0,normal
5682,udp,other,SF,147,105,1,0,0,normal
0,tcp,http,SF,165,22461,1,0,0,normal
0,tcp,ftp_data,SF,567,0,2,0,0,normal
0,tcp,other,REJ,0,0,511,0.01,0.99,anomaly
0,tcp,http,SF,229,1075,2,0,0,normal
0,tcp,private,S0,0,0,118,1,0,anomaly
0,tcp,telnet,S0,0,0,25,1,0,anomaly
0,tcp,private,S0,0,0,265,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,other,REJ,0,0,509,0.17,0.83,anomaly
0,tcp,ftp_data,SF,16115,0,10,0,0,normal
25,tcp,smtp,SF,1276,368,1,0,0,normal
0,tcp,login,S0,0,0,110,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,uucp_path,S0,0,0,216,1,0,anomaly
0,tcp,mtp,S0,0,0,259,1,0,anomaly
0,tcp,systat,REJ,0,0,247,0,1,anomaly
0,tcp,smtp,SF,1136,340,1,0,0,normal
0,tcp,private,S0,0,0,128,1,0,anomaly
0,tcp,http,SF,297,616,21,0,0,normal
0,tcp,http,SF,246,11889,6,0,0,normal
0,tcp,http,SF,305,520,27,0,0,normal
0,udp,domain_u,SF,42,42,16,0,0,normal
2,tcp,smtp,SF,1594,334,1,0,0,normal
0,tcp,http,SF,263,501,1,0,0,normal
0,tcp,http,SF,221,534,37,0,0,normal
0,tcp,finger,S0,0,0,41,1,0,anomaly
0,tcp,http,RSTR,53776,7300,3,0,0.67,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,304,1680,10,0,0,normal
0,tcp,private,REJ,0,0,189,0,1,anomaly
0,tcp,http,SF,214,5320,32,0,0,normal
0,tcp,http,SF,293,1579,17,0,0,normal
0,tcp,http,SF,298,461,1,0,0,normal
7158,udp,other,SF,147,105,6,0,0,normal
0,tcp,http,SF,270,6771,9,0,0,normal
0,tcp,private,S0,0,0,207,1,0,anomaly
0,tcp,http,SF,226,5019,22,0,0,normal
0,tcp,finger,SF,8,138,1,0,0,normal
0,tcp,imap4,SH,0,0,2,1,0,anomaly
0,tcp,http,SF,214,3370,1,0,0,normal
0,tcp,uucp_path,S0,0,0,153,1,0,anomaly
0,tcp,http,SF,295,288,4,0,0,normal
1,tcp,smtp,SF,1411,336,1,0,0,normal
0,tcp,http,SF,214,9765,22,0,0,normal
0,tcp,http,SF,342,753,7,0,0,normal
0,icmp,ecr_i,SF,30,0,1,0,0,normal
0,icmp,ecr_i,SF,1032,0,510,0,0,anomaly
0,tcp,http,SF,323,903,2,0,0,normal
0,tcp,http,SF,342,12009,8,0,0,normal
0,tcp,http,SF,232,3226,3,0,0,normal
0,udp,domain_u,SF,44,132,69,0,0,normal
0,tcp,http,SF,192,758,3,0,0,normal
0,tcp,http,SF,218,390,5,0,0,normal
0,tcp,private,S0,0,0,272,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,bgp,S0,0,0,270,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,211,0,0,anomaly
0,tcp,http,SF,293,185,8,0,0,normal
0,tcp,private,S0,0,0,284,1,0,anomaly
0,tcp,smtp,SF,2620,326,1,0,0,normal
0,tcp,X11,REJ,0,0,4,0,0.75,normal
0,tcp,http,SF,330,914,4,0,0,normal
0,tcp,http,SF,305,759,1,0,0,normal
0,tcp,hostnames,S0,0,0,292,1,0,anomaly
0,tcp,private,S0,0,0,129,1,0,anomaly
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,http,SF,246,1860,3,0,0,normal
0,tcp,http,SF,222,3594,61,0,0,normal
0,tcp,http,SF,261,3834,8,0,0,normal
4,tcp,ftp_data,SF,832,0,1,0,0,anomaly
0,udp,domain_u,SF,46,71,293,0,0,normal
842,tcp,ftp,SF,1059,3081,1,0,0,normal
11,tcp,smtp,SF,1477,335,1,0,0,normal
0,tcp,discard,S0,0,0,141,1,0,anomaly
0,tcp,ftp_data,SF,7940,0,1,0,0,normal
0,tcp,courier,S0,0,0,112,1,0,anomaly
0,tcp,time,RSTO,0,0,177,0,1,anomaly
0,tcp,private,S0,0,0,127,1,0,anomaly
0,tcp,http,SF,228,11390,16,0,0,normal
0,tcp,http,SF,388,138,1,0,0,normal
0,tcp,private,S0,0,0,300,1,0,anomaly
0,tcp,http,SF,297,392,7,0,0,normal
0,udp,domain_u,SF,44,128,78,0,0,normal
0,tcp,http,SF,186,784,3,0,0,normal
16872,udp,other,SF,147,105,1,0,0,normal
0,tcp,http,SF,216,1798,3,0,0,normal
0,tcp,uucp,S0,0,0,142,1,0,anomaly
0,tcp,private,REJ,0,0,1,0,1,anomaly
0,tcp,http,SF,219,6912,36,0,0,normal
0,tcp,http,SF,215,626,14,0,0,normal
0,tcp,private,S0,0,0,76,1,0,anomaly
0,tcp,private,S0,0,0,123,1,0,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,ftp_data,SF,641,0,2,0,0,normal
0,tcp,klogin,S0,0,0,142,1,0,anomaly
0,tcp,finger,RSTO,0,0,245,0,1,anomaly
0,tcp,http,SF,305,8181,8,0,0,normal
0,icmp,eco_i,SF,30,0,1,0,0,normal
0,tcp,Z39_50,S0,0,0,201,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,udp,private,SF,105,146,1,0,0,normal
0,udp,domain_u,SF,17,17,1,0,0,normal
0,tcp,http,SF,256,4486,1,0,0,normal
0,tcp,http,SF,293,3542,15,0,0,normal
0,tcp,private,S0,0,0,127,1,0,anomaly
0,tcp,http,SF,331,924,6,0,0,normal
0,tcp,daytime,S0,0,0,146,1,0,anomaly
0,tcp,Z39_50,S0,0,0,248,1,0,anomaly
0,tcp,http,SF,338,363,7,0,0,normal
0,tcp,imap4,S0,0,0,286,1,0,anomaly
0,tcp,http,SF,230,774,20,0,0,normal
4685,udp,other,SF,145,105,2,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,private,REJ,0,0,118,0,1,anomaly
0,tcp,http,SF,227,5175,4,0,0,normal
0,udp,domain_u,SF,43,125,69,0,0,normal
0,tcp,csnet_ns,REJ,0,0,231,0,1,anomaly
0,tcp,private,S0,0,0,285,1,0,anomaly
0,tcp,private,S0,0,0,134,1,0,anomaly
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,auth,S0,0,0,207,1,0,anomaly
0,udp,domain_u,SF,45,98,10,0,0,normal
0,tcp,hostnames,S0,0,0,226,1,0,anomaly
0,udp,domain_u,SF,44,44,209,0,0,normal
0,tcp,systat,REJ,0,0,258,0,1,anomaly
0,tcp,mtp,S0,0,0,265,1,0,anomaly
0,tcp,http,SF,295,12884,5,0,0,normal
0,tcp,http,SF,191,491,2,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,udp,domain_u,SF,44,115,2,0,0,normal
0,tcp,finger,SF,6,147,1,0,0,normal
0,tcp,supdup,S0,0,0,215,1,0,anomaly
0,tcp,ftp_data,S3,12984,0,2,0.5,0,normal
0,tcp,courier,S0,0,0,149,1,0,anomaly
0,tcp,http_443,S0,0,0,125,1,0,anomaly
0,tcp,http,SF,327,349,1,0,0,normal
0,tcp,http,SF,252,2416,3,0,0,normal
0,tcp,smtp,SF,1445,329,1,0,0,normal
0,tcp,http,SF,202,1497,12,0,0,normal
0,tcp,http,SF,218,2683,5,0,0,normal
0,tcp,hostnames,S0,0,0,205,1,0,anomaly
0,tcp,smtp,SF,1342,331,1,0,0,normal
0,tcp,nnsp,S0,0,0,119,1,0,anomaly
0,tcp,domain,S0,0,0,232,1,0,anomaly
0,tcp,http,SF,341,284,26,0,0,normal
0,tcp,systat,REJ,0,0,148,0,1,anomaly
7,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,http,SF,205,3978,3,0,0,normal
0,tcp,ftp_data,S0,0,0,139,1,0,anomaly
31,tcp,ftp,SF,1525,4152,1,0,0,normal
0,tcp,http,RSTR,54540,8314,4,0,0.5,anomaly
0,tcp,private,S0,0,0,202,1,0,anomaly
0,tcp,http,SF,288,15621,8,0,0,normal
0,tcp,smtp,SF,767,332,2,0,0,normal
0,tcp,http,S0,0,0,192,1,0,anomaly
0,tcp,http,SF,313,25517,6,0,0,normal
1,tcp,smtp,SF,1031,391,1,0,0,normal
0,tcp,other,REJ,0,0,382,0.09,0.9,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,ssh,S0,0,0,133,1,0,anomaly
0,tcp,http,RSTO,0,0,3,0,0.33,normal
0,tcp,http,SF,194,6396,12,0,0,normal
0,tcp,iso_tsap,S0,0,0,198,1,0,anomaly
0,tcp,private,S0,0,0,102,1,0,anomaly
1,udp,private,SF,105,147,2,0,0,normal
0,tcp,smtp,SF,1194,391,1,0,0,normal
0,tcp,http,SF,300,1197,3,0.33,0,normal
0,tcp,finger,RSTO,0,0,143,0,1,anomaly
0,tcp,http,SF,205,3433,19,0,0,normal
0,tcp,iso_tsap,S0,0,0,235,1,0,anomaly
26768,tcp,private,RSTR,1,0,2,0,1,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,discard,S0,0,0,135,1,0,anomaly
0,udp,domain_u,SF,44,69,259,0,0,normal
0,tcp,http,SF,304,1075,5,0,0,normal
0,tcp,http,SF,288,337,24,0,0,normal
0,tcp,private,S0,0,0,204,1,0,anomaly
0,tcp,http,SF,230,689,9,0,0,normal
0,tcp,sql_net,S0,0,0,117,1,0,anomaly
0,udp,domain_u,SF,45,73,115,0,0,normal
0,tcp,vmnet,S0,0,0,223,1,0,anomaly
0,udp,private,SF,215,0,1,0,0,anomaly
0,udp,domain_u,SF,44,75,146,0,0,normal
0,tcp,finger,S0,0,0,45,1,0,anomaly
0,tcp,uucp_path,S0,0,0,231,1,0,anomaly
0,tcp,private,REJ,0,0,70,0,1,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,http,SF,317,2186,22,0,0,normal
0,tcp,whois,S0,0,0,109,1,0,anomaly
0,tcp,private,S0,0,0,279,1,0,anomaly
22,tcp,ftp,SF,286,903,1,0,0,normal
0,udp,other,SF,147,0,1,0,0,normal
0,tcp,netstat,S0,0,0,295,1,0,anomaly
0,tcp,http,SF,340,1529,14,0,0,normal
0,udp,domain_u,SF,46,138,291,0,0,normal
0,tcp,http,SF,214,307,2,0,0,normal
0,tcp,sunrpc,S0,0,0,299,1,0,anomaly
0,tcp,mtp,REJ,0,0,277,0,1,anomaly
1,tcp,smtp,RSTOS0,0,0,194,0.65,0.35,anomaly
0,tcp,http,SF,188,585,1,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,icmp,ecr_i,SF,520,0,120,0,0,anomaly
0,tcp,link,S0,0,0,266,1,0,anomaly
0,tcp,iso_tsap,S0,0,0,157,1,0,anomaly
0,icmp,eco_i,SF,18,0,1,0,0,anomaly
0,tcp,ftp_data,SF,3888,0,10,0,0,normal
0,tcp,ftp_data,SF,276,0,4,0,0,normal
0,tcp,iso_tsap,S0,0,0,256,1,0,anomaly
0,tcp,telnet,S0,0,0,105,1,0,anomaly
0,tcp,private,S0,0,0,122,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,udp,other,SF,147,0,3,0.33,0,normal
0,icmp,eco_i,SF,30,0,1,0,0,normal
0,tcp,bgp,S0,0,0,215,1,0,anomaly
0,tcp,ctf,S0,0,0,266,1,0,anomaly
0,tcp,systat,S0,0,0,104,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,name,S0,0,0,162,0.69,0.31,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,auth,S0,0,0,108,1,0,anomaly
0,tcp,http,SF,334,4279,5,0,0,normal
0,icmp,urp_i,SF,78,0,7,0,0,normal
0,tcp,http,SF,240,379,10,0,0,normal
0,tcp,http,SF,325,682,13,0,0,normal
0,tcp,hostnames,S0,0,0,193,1,0,anomaly
0,udp,domain_u,SF,46,75,203,0,0,normal
0,tcp,private,REJ,0,0,1,0,1,anomaly
0,tcp,daytime,S0,0,0,271,1,0,anomaly
1,tcp,ftp,SF,1236,2450,1,0,0,anomaly
0,tcp,http,SF,308,579,12,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,RSTO,267,2920,3,0,0.33,normal
0,tcp,ftp_data,S0,0,0,259,1,0,anomaly
14462,tcp,other,RSTR,1,0,2,0,1,anomaly
0,tcp,private,S0,0,0,255,1,0,anomaly
0,tcp,private,S0,0,0,263,1,0,anomaly
0,tcp,ftp_data,S0,0,0,14,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,udp,domain_u,SF,44,140,75,0,0,normal
2,tcp,ftp,SF,1265,2451,1,0,0,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,auth,S0,0,0,256,1,0,anomaly
0,tcp,http,SF,175,1462,5,0,0,normal
3,tcp,telnet,SF,106,2880,1,0,0,normal
0,icmp,red_i,SF,91,0,5,0,0,normal
0,tcp,http,SF,303,1719,8,0,0,normal
0,tcp,courier,S0,0,0,114,1,0,anomaly
0,tcp,http,SF,206,2118,12,0,0,normal
0,tcp,private,S0,0,0,204,1,0,anomaly
0,tcp,courier,S0,0,0,126,1,0,anomaly
0,udp,domain_u,SF,45,75,229,0,0,normal
0,tcp,discard,RSTO,0,0,120,0,1,anomaly
0,tcp,private,S0,0,0,249,1,0,anomaly
0,tcp,Z39_50,S0,0,0,252,1,0,anomaly
0,tcp,ftp_data,S0,0,0,6,1,0,anomaly
0,tcp,efs,S0,0,0,77,1,0,anomaly
0,udp,domain_u,SF,44,76,174,0,0,normal
0,tcp,http,SF,192,950,3,0,0,normal
0,tcp,http,SF,327,943,23,0,0,normal
0,tcp,http,SF,330,2152,25,0,0,normal
0,tcp,netbios_ssn,S0,0,0,207,1,0,anomaly
0,tcp,http,SF,204,283,4,0,0,normal
0,udp,domain_u,SF,45,79,93,0,0,normal
0,tcp,http,RSTO,0,0,1,0,1,normal
0,udp,private,SF,105,147,1,0,0,normal
0,udp,domain_u,SF,45,129,59,0,0,normal
0,tcp,http,S0,0,0,1,1,0,anomaly
0,tcp,http,RSTO,0,0,1,0,1,normal
0,tcp,http,SF,205,1108,4,0,0,normal
0,tcp,http,SF,297,798,4,0,0,normal
0,tcp,private,REJ,0,0,246,0.1,0.89,anomaly
0,tcp,exec,S0,0,0,132,1,0,anomaly
0,tcp,sunrpc,S0,0,0,202,1,0,anomaly
0,tcp,netbios_dgm,S0,0,0,128,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,private,REJ,0,0,2,0,1,anomaly
14,tcp,smtp,SF,1570,332,1,0,0,normal
0,tcp,finger,S0,0,0,137,1,0,anomaly
0,tcp,supdup,S0,0,0,162,1,0,anomaly
0,udp,domain_u,SF,44,133,182,0,0,normal
0,tcp,systat,S0,0,0,296,1,0,anomaly
0,tcp,http,SF,298,5931,6,0,0,normal
